,Unnamed: 0,_fivetran_id,date,property,_fivetran_synced,active_users,add_to_carts,checkouts,ecommerce_purchases,engaged_sessions,gross_purchase_revenue,new_users,sessions,total_purchasers,total_users
144,144,DBUqM3yXfZ3gZrtGePWjZ+MUhS0=,2022-05-02,properties/311983201,2023-11-17 15:55:22.281000 UTC,10,0,0,0,9,0.0,10,12,0,7
145,145,vYGmLeO7djP3SZQATmZk0QE6Cvg=,2022-05-03,properties/311983201,2023-11-17 15:55:22.281000 UTC,3,0,0,0,1,0.0,3,2,0,3
146,146,P/Jo/UGWl5fRTY8+/CiZNkIPoXo=,2022-05-04,properties/311983201,2023-11-17 15:55:22.281000 UTC,4,0,0,0,7,0.0,5,6,0,5
147,147,z/ADCbsBF5UdE2JBgM8AlmGJvvY=,2022-05-05,properties/311983201,2023-11-17 15:55:22.281000 UTC,4,0,0,0,2,0.0,3,5,0,6
148,148,kLQrlOHdQRhaVTeBaCoUK44iBlk=,2022-05-06,properties/311983201,2023-11-17 15:55:22.281000 UTC,4,0,0,0,2,0.0,4,5,0,4
149,149,bxOh4StwPGDVhbkBQGLbybqtpS8=,2022-05-07,properties/311983201,2023-11-17 15:55:22.282000 UTC,1,0,0,0,0,0.0,0,0,0,0
150,150,AAFYk2mfusizjDaSwiEudQ0Erfk=,2022-05-08,properties/311983201,2023-11-17 15:55:22.282000 UTC,0,0,0,0,0,0.0,1,1,0,1
151,151,7OSU38WSSiwXmRRG56OCjWNUywA=,2022-05-09,properties/311983201,2023-11-17 15:55:22.282000 UTC,1,0,0,0,1,0.0,0,3,0,1
152,152,//0T//rmGy3MEQ34ecsx6PE7p6M=,2022-05-10,properties/311983201,2023-11-17 15:55:22.282000 UTC,2,0,0,0,0,0.0,0,2,0,1
153,153,TD9Gk8eA22gGI0hxHiWx5NDN5eI=,2022-05-11,properties/311983201,2023-11-17 15:55:22.282000 UTC,0,0,0,0,0,0.0,0,2,0,0
154,154,NLqfE24QooorA5BZYO126vtmO8c=,2022-05-12,properties/311983201,2023-11-17 15:55:22.281000 UTC,6,0,0,0,0,0.0,3,4,0,2
155,155,cZjERuVi1Y8UofCmOQsGiNB16Kk=,2022-05-13,properties/311983201,2023-11-17 15:55:22.281000 UTC,3,0,0,0,3,0.0,3,1,0,3
156,156,O3fta/Dr5WCkxp0gQ9M5P/EvP58=,2022-05-14,properties/311983201,2023-11-17 15:55:22.281000 UTC,2,0,0,0,2,0.0,1,3,0,2
157,157,Na1nfI0OKzDqIQPOL3ZFB8sSBpM=,2022-05-15,properties/311983201,2023-11-17 15:55:22.282000 UTC,1,0,0,0,0,0.0,1,2,0,2
158,158,zLoJ/DaDtcmBWvmE8+zBPsfRzyA=,2022-05-16,properties/311983201,2023-11-17 15:55:22.282000 UTC,1,0,0,0,0,0.0,0,2,0,1
159,159,nhz/3Ik0M4gfAxWcE7psvlPorMY=,2022-05-17,properties/311983201,2023-11-17 15:55:22.282000 UTC,1,0,0,0,0,0.0,1,1,0,1
160,160,KjoC0rzqVPk0qqi0uzlCN124KhE=,2022-05-18,properties/311983201,2023-11-17 15:55:22.281000 UTC,2,0,0,0,1,0.0,1,5,0,5
161,161,HZ3nnBEdD+GpwM6+RZIx2NVog70=,2022-05-19,properties/311983201,2023-11-17 15:55:22.281000 UTC,3,0,0,0,3,0.0,2,4,0,5
162,162,kI4xmU7JztizVJilKTPjU3k2nRE=,2022-05-20,properties/311983201,2023-11-17 15:55:22.282000 UTC,2,0,0,0,0,0.0,0,3,0,3
163,163,uYeQVBTP0lKH0BmTjU1bO/oHq48=,2022-05-21,properties/311983201,2023-11-17 15:55:22.281000 UTC,5,0,0,0,3,0.0,4,8,0,7
164,164,eksOxmBQfRlooeu/UnoLT3RO4MM=,2022-05-22,properties/311983201,2023-11-17 15:55:22.282000 UTC,0,0,0,0,1,0.0,0,0,0,2
165,165,2VXqyXPdusyEv3s+Nz0+rrrKCfw=,2022-05-23,properties/311983201,2023-11-17 15:55:22.281000 UTC,4,0,0,0,3,0.0,5,5,0,4
166,166,EZttUqBP/JtaXRxIvBQtkImlIv8=,2022-05-24,properties/311983201,2023-11-17 15:55:22.281000 UTC,6,0,0,0,9,0.0,6,8,0,5
167,167,cDrwhKBolOGi3jQLkZXRy8r8xBE=,2022-05-25,properties/311983201,2023-11-17 15:55:22.281000 UTC,7,0,0,0,11,0.0,13,15,0,11
168,168,rJ7dsu33V6/KKuQ0Jyk0TNGCBGs=,2022-05-26,properties/311983201,2023-11-17 15:55:22.673000 UTC,12,0,0,0,8,0.0,10,15,0,14
169,169,/yh/Bl6vf3w2sW4R6zjjQ/HosdQ=,2022-05-27,properties/311983201,2023-11-17 15:55:17.616000 UTC,4,0,0,0,3,0.0,2,6,0,6
170,170,h7JSVmr9xLQnPUH5HygJIs15AjA=,2022-05-28,properties/311983201,2023-11-17 15:55:17.615000 UTC,5,0,0,0,4,0.0,3,6,0,5
171,171,RbUe6uC9m7Y9Ay0SSIOEV+k2Ja4=,2022-05-29,properties/311983201,2023-11-17 15:55:17.615000 UTC,7,0,0,0,3,0.0,4,8,0,8
172,172,LIQgNBJkRMlXD+y7RK3NgqfEzBY=,2022-05-30,properties/311983201,2023-11-17 15:55:17.616000 UTC,2,0,0,0,2,0.0,3,5,0,3
173,173,nFeKmQdM0Rob14yTU5weKnW4qR8=,2022-05-31,properties/311983201,2023-11-17 15:55:17.616000 UTC,4,0,0,0,4,0.0,0,8,0,4
174,174,nN2Ita7gEobEmWOev4/FcN6WbeI=,2022-06-01,properties/311983201,2023-11-17 15:55:17.616000 UTC,2,0,0,0,3,0.0,0,3,0,1
175,175,enDMgUE5IGkJBeOhQQkPgBA/NTw=,2022-06-02,properties/311983201,2023-11-17 15:55:17.616000 UTC,4,0,0,0,1,0.0,0,4,0,5
176,176,7FIIlKNchzDINHL6qM9E49K/E4U=,2022-06-03,properties/311983201,2023-11-17 15:55:17.615000 UTC,11,0,0,0,4,0.0,5,12,0,10
177,177,lUB1KEAdAyRTSiT932id2kK5U5k=,2022-06-04,properties/311983201,2023-11-17 15:55:17.616000 UTC,9,0,0,0,6,0.0,4,6,0,5
178,178,ZcAOqzcGlkJDFttUHXkYdb/MAR8=,2022-06-05,properties/311983201,2023-11-17 15:55:17.616000 UTC,7,0,0,0,5,0.0,3,10,0,9
179,179,VkSX60DK+lOmm6aEYWr77iy2Sts=,2022-06-06,properties/311983201,2023-11-17 15:55:17.615000 UTC,7,0,0,0,7,0.0,6,6,0,11
180,180,5lQKgyZbWP+GsaGZL40n67oQeYw=,2022-06-07,properties/311983201,2023-11-17 15:55:17.616000 UTC,5,0,0,0,5,0.0,3,7,0,5
181,181,0HUiL3cl45ByOrfjBIvBfnQ7mDM=,2022-06-08,properties/311983201,2023-11-17 15:55:17.616000 UTC,8,0,0,0,1,0.0,2,5,0,6
182,182,AEwEcteiPjbO+rQNdssuZiNkvVQ=,2022-06-09,properties/311983201,2023-11-17 15:55:17.616000 UTC,3,0,0,0,1,0.0,1,2,0,2
183,183,klcw+FoLqO+1q9FuTP9plPbQbTU=,2022-06-10,properties/311983201,2023-11-17 15:55:17.617000 UTC,4,0,0,0,2,0.0,0,4,0,4
184,184,sZa9USrg3sdLQreAfhfqAPy35ik=,2022-06-11,properties/311983201,2023-11-17 15:55:17.616000 UTC,3,0,0,0,1,0.0,0,1,0,3
185,185,JqSQ0HQHbO/RGgWFnHDO5BtZV4Q=,2022-06-12,properties/311983201,2023-11-17 15:55:17.616000 UTC,4,0,0,0,0,0.0,1,4,0,3
186,186,UL48KdHR37HT3DKHQN6kHd54RvI=,2022-06-13,properties/311983201,2023-11-17 15:55:17.616000 UTC,4,0,0,0,3,0.0,5,7,0,6
187,187,ONce7fw63pGYFmLdqw1YNvmRwPs=,2022-06-14,properties/311983201,2023-11-17 15:55:17.617000 UTC,0,0,0,0,0,0.0,0,0,0,0
188,188,Ymg3c00m2p3L+heausDdWAbX358=,2022-06-15,properties/311983201,2023-11-17 15:55:17.616000 UTC,3,0,0,0,1,0.0,1,2,0,1
189,189,xLY2k5sba1rLYvEtqgYBBIoueOg=,2022-06-16,properties/311983201,2023-11-17 15:55:17.615000 UTC,26,0,0,0,19,0.0,21,30,0,19
190,190,PxPPUP6Qpg42vTJfgEoPN7BAm5Q=,2022-06-17,properties/311983201,2023-11-17 15:55:17.615000 UTC,64,0,0,0,89,0.0,85,96,0,95
191,191,7Sh1L7lMtZ+fI813fLPNoDdLzq8=,2022-06-18,properties/311983201,2023-11-17 15:55:17.615000 UTC,89,0,0,0,76,0.0,65,88,0,84
192,192,aNKsth/QFj/6xbx6vDa50m+L4/c=,2022-06-19,properties/311983201,2023-11-17 15:55:17.615000 UTC,91,0,0,0,74,0.0,69,120,0,101
193,193,45mw+POZio3WY0IrzSo4wv8QJQc=,2022-06-20,properties/311983201,2023-11-17 15:55:17.615000 UTC,35,0,0,0,43,0.0,63,92,0,91
194,194,0ryiXblTtZ05Y4ctm5j9cbKoHX0=,2022-06-21,properties/311983201,2023-11-17 15:55:17.615000 UTC,43,0,0,0,53,0.0,48,50,0,58
195,195,kD75xTcofHd15NpCrchb784f4j0=,2022-06-23,properties/311983201,2023-11-17 15:55:17.615000 UTC,57,0,0,0,53,0.0,39,63,0,86
196,196,FjyXUg8amLXWUoah9Se7IVy/y/0=,2022-06-25,properties/311983201,2023-11-17 15:55:18.025000 UTC,46,0,0,0,28,0.0,31,51,0,60
197,197,EJ8qkLOtT+h8tHk1bnXzvfjzICM=,2022-06-27,properties/311983201,2023-11-17 15:55:14.994000 UTC,34,0,0,0,36,0.0,23,31,0,34
198,198,3cWxj+xlW3ajptX27dq7ssI4UJg=,2022-06-28,properties/311983201,2023-11-17 15:55:14.994000 UTC,45,0,0,0,49,0.0,29,44,0,41
199,199,X4Qdn7BxLFCO/9GCOXHWTHjy2ds=,2022-06-29,properties/311983201,2023-11-17 15:55:14.993000 UTC,63,0,0,0,57,0.0,47,52,0,54
200,200,huA3Vs/+p3PXWEqXnipXweLc1Yo=,2022-07-01,properties/311983201,2023-11-17 15:55:14.994000 UTC,27,0,0,0,29,0.0,24,42,0,38
201,201,krf156u08EzSPLRWPlkqSUcs56M=,2022-07-03,properties/311983201,2023-11-17 15:55:14.993000 UTC,44,0,0,0,74,0.0,64,137,0,61
202,202,jW3Q9WBtB1npcqGjDMba+R9a3Tc=,2022-07-04,properties/311983201,2023-11-17 15:55:14.993000 UTC,68,0,0,0,83,0.0,68,101,0,90
203,203,QJS73IzwWhgoNaXvJbWUCSjucKI=,2022-07-06,properties/311983201,2023-11-17 15:55:14.992000 UTC,77,0,0,0,46,0.0,69,83,0,103
204,204,Los5ZIsazFvuLXVcg1cgcx0fslY=,2022-07-07,properties/311983201,2023-11-17 15:55:14.993000 UTC,63,0,0,0,53,0.0,73,104,0,70
205,205,bzC3m83wjAY0kWKZ+yFJ3n+cwXM=,2022-07-10,properties/311983201,2023-11-17 15:55:14.993000 UTC,82,0,0,0,30,0.0,51,69,0,57
206,206,iYLOvvLLbhimiKd23evRchx4kNA=,2022-07-11,properties/311983201,2023-11-17 15:55:14.993000 UTC,39,0,0,0,33,0.0,33,64,0,54
207,207,vyR1XiB1hxrdev4CT8HtPVcNWpY=,2022-07-12,properties/311983201,2023-11-17 15:55:14.994000 UTC,34,0,0,0,41,0.0,36,62,0,57
208,208,4e3wC7RwQHUlv4co33gSfrez0qc=,2022-07-14,properties/311983201,2023-11-17 15:55:14.994000 UTC,20,0,0,0,33,0.0,22,52,0,34
209,209,uUkp0jxg+WTGm4YJb3e5RdKhPGo=,2022-07-18,properties/311983201,2023-11-17 15:55:14.994000 UTC,26,0,0,0,27,0.0,22,49,0,47
210,210,d2IXMEUvqsqqrGH/J6T82mchFX8=,2022-07-20,properties/311983201,2023-11-17 15:55:14.994000 UTC,34,0,0,0,41,0.0,36,75,0,69
211,211,GxwZG2Z4gYLGpRUelNFSwxhk7iI=,2022-07-26,properties/311983201,2023-11-17 15:55:11.491000 UTC,46,0,0,0,39,0.0,41,55,0,41
212,212,GVt/P0mN4h5LPqaoHW1H4cescn0=,2022-07-30,properties/311983201,2023-11-17 15:55:11.490000 UTC,31,0,0,0,20,0.0,34,60,0,50
213,213,HyOu6qAcdjgU3OqBKP1qz1/QFjI=,2022-08-03,properties/311983201,2023-11-17 15:55:11.491000 UTC,37,0,0,0,43,0.0,37,79,0,62
214,214,Hl9cSQrLsWN//zIKAY85KTv2t4E=,2022-08-05,properties/311983201,2023-11-17 15:55:11.490000 UTC,49,0,0,0,33,0.0,31,63,0,43
215,215,fTdA2+6OKjfWfPrvgD/IaneRLPg=,2022-08-06,properties/311983201,2023-11-17 15:55:11.490000 UTC,66,0,0,0,41,0.0,75,70,0,69
216,216,OFhg/UIbOM2DWp8jxeb4RdIfLdQ=,2022-08-08,properties/311983201,2023-11-17 15:55:11.488000 UTC,101,0,0,0,40,0.0,78,108,0,80
217,217,h2m5IIXEhI554xjscwZWIosJFzk=,2022-08-10,properties/311983201,2023-11-17 15:55:11.490000 UTC,40,0,0,0,56,0.0,33,49,0,68
218,218,vy3QdE8rNDjnQcL+FGDvkLcfGmg=,2022-08-11,properties/311983201,2023-11-17 15:55:11.488000 UTC,94,0,0,0,82,0.0,73,82,0,89
219,219,jvDGgB7JQ0MflmHL9mlEeLWeOwI=,2022-08-13,properties/311983201,2023-11-17 15:55:11.490000 UTC,70,0,0,0,24,0.0,51,63,0,65
220,220,5Qjz4gQ7KN9LFs6U+YPOICc0Dzw=,2022-08-15,properties/311983201,2023-11-17 15:55:11.490000 UTC,74,0,0,0,49,0.0,61,79,0,67
221,221,Mq7BltYg93/e1WWnXU9WAIshlP8=,2022-08-20,properties/311983201,2023-11-17 15:55:11.489000 UTC,65,0,0,0,45,0.0,55,90,0,111
222,222,6/GuJtuPRYohJ+1RF3FjNy86QTw=,2022-08-22,properties/311983201,2023-11-17 15:55:11.489000 UTC,71,0,0,0,43,0.0,65,74,0,68
223,223,p7oKED6B9jajcNFJDMndB8JsGlI=,2022-08-23,properties/311983201,2023-11-17 15:55:11.490000 UTC,83,0,0,0,29,0.0,55,77,0,57
224,224,1czKEOtq9/njBTuTEFK3YF/6ncA=,2022-09-07,properties/311983201,2023-11-17 15:55:07.122000 UTC,206,0,0,0,100,0.0,143,141,0,131
225,225,A3YoO1guO3yn0+5S8vTGmrs6N3s=,2022-09-09,properties/311983201,2023-11-17 15:55:07.120000 UTC,156,0,0,0,119,0.0,218,233,0,206
226,226,No+Oi6g3CvcKo2ESrUZkKP5L3tg=,2022-09-10,properties/311983201,2023-11-17 15:55:07.122000 UTC,163,0,0,0,64,0.0,163,158,0,150
227,227,B/LttCYl+q54yM/2T9VGrQhjIzM=,2022-09-19,properties/311983201,2023-11-17 15:55:07.121000 UTC,200,0,0,0,117,0.0,117,189,0,200
228,228,XpSFdqHNQg+rCdBGEyOAtPQ98gw=,2022-09-27,properties/311983201,2023-11-17 15:55:03.618000 UTC,152,0,0,0,118,0.0,126,187,0,171
229,229,DErqt+XtRN6im9CjYTv4NR5pVXQ=,2022-09-28,properties/311983201,2023-11-17 15:55:03.618000 UTC,145,0,0,0,115,0.0,132,178,0,216
230,230,3o0zGgQDNM94l3mx0mtp4adckJM=,2022-10-17,properties/311983201,2023-11-17 15:55:03.618000 UTC,83,0,0,0,75,0.0,93,164,0,114
231,231,7JHJUhv8l8aKCN1VF8PqA4y6sYk=,2022-10-25,properties/311983201,2023-11-17 15:54:59.659000 UTC,94,0,0,0,84,0.0,101,91,0,96
232,232,5Ld+GZixats/1cVEAd2wayoNGxw=,2022-10-29,properties/311983201,2023-11-17 15:54:59.653000 UTC,88,0,0,0,65,0.0,72,146,0,90
233,233,w4esooeLWkgbsvhLczLJtEOWtHA=,2022-10-30,properties/311983201,2023-11-17 15:54:59.660000 UTC,75,0,0,0,73,0.0,83,97,0,76
234,234,59ZmwEEDOoEtMcn9itB/CiMivco=,2022-11-05,properties/311983201,2023-11-17 15:54:59.652000 UTC,158,0,0,0,89,0.0,93,120,0,130
235,235,NbbRgToUnWPaCfZ0BYDsvVNDwh8=,2022-11-21,properties/311983201,2023-11-17 15:54:59.652000 UTC,89,0,0,0,103,0.0,114,160,0,203
236,236,ip7r16H4xreNxOndmCaSgx4RNFw=,2022-11-24,properties/311983201,2023-11-17 15:54:55.593000 UTC,248,0,0,0,151,0.0,131,166,0,272
237,237,T/cQObQaVxlqC/fkpwOqwPIKJ64=,2022-11-30,properties/311983201,2023-11-17 15:54:55.593000 UTC,131,0,0,0,100,0.0,112,188,0,178
238,238,nfU2yprytgX8prJlnZStOU0wjOw=,2022-12-09,properties/311983201,2023-11-17 15:54:55.593000 UTC,106,0,0,0,123,0.0,137,197,0,181
239,239,pGZCJxxNBN9lXl891AGa7R5XkaI=,2022-12-11,properties/311983201,2023-11-17 15:54:55.592000 UTC,216,0,0,0,143,0.0,176,201,0,202
240,240,ACVhXgYlcUlnBYSZ2RFEb05+qg8=,2022-12-18,properties/311983201,2023-11-17 15:54:55.592000 UTC,158,0,0,0,98,0.0,153,163,0,161
241,241,+HX/A4zvPHYLeQ5c55G6I89K0QU=,2022-12-20,properties/311983201,2023-11-17 15:54:55.592000 UTC,321,0,0,0,152,0.0,224,229,0,298
242,242,q7LJih/b0gdgComVcPEIHR1Y9bU=,2022-12-28,properties/311983201,2023-11-17 15:54:51.542000 UTC,155,0,0,0,167,0.0,217,257,0,296
243,243,pTTPhG4+DSAciATHLkZmtGzUuew=,2023-01-04,properties/311983201,2023-11-17 15:54:51.544000 UTC,82,0,0,0,83,0.0,73,185,0,172
244,244,dqqB+7q8hN5QfHZQZN98TH757BY=,2023-01-08,properties/311983201,2023-11-17 15:54:51.544000 UTC,118,0,0,0,82,0.0,68,110,0,107
245,245,pSNNlYejyMdNZ2deBBjwBKRmcAA=,2023-01-12,properties/311983201,2023-11-17 15:54:51.543000 UTC,141,0,0,0,108,0.0,132,136,0,225
246,246,D/vPbK8W93Gdg2mcqXiUsQGneuU=,2023-01-13,properties/311983201,2023-11-17 15:54:51.543000 UTC,136,0,0,0,95,0.0,120,182,0,187
247,247,KWnZhVZbAgD38j7NjWBox6Vv53M=,2023-01-30,properties/311983201,2023-11-17 15:54:47.214000 UTC,276,0,0,0,141,0.0,240,265,0,252
248,248,iPSFCWK41/NfHYzP1SxO7oEGhK0=,2023-02-06,properties/311983201,2023-11-17 15:54:47.213000 UTC,229,0,0,0,185,0.0,192,336,0,298
249,249,dYRNQFtX5SMlKls7AqxLww6ulTo=,2023-02-23,properties/311983201,2023-11-17 15:54:42.311000 UTC,368,0,0,0,151,0.0,208,240,0,235
250,250,ywcAFknP6uDdUaPSWKyqNkY2N9o=,2023-02-26,properties/311983201,2023-11-17 15:54:42.312000 UTC,254,0,0,0,175,0.0,173,304,0,214
251,251,CFIsFwHIkqEJcBRwc4HRrPTLMhw=,2023-03-14,properties/311983201,2023-11-17 15:54:42.310000 UTC,516,0,0,0,135,0.0,324,283,0,417
252,252,K0Uv1l1oKPYBlgxUixoLnkgr/lQ=,2023-03-26,properties/311983201,2023-11-17 15:54:39.311000 UTC,192,0,0,0,98,0.0,191,162,0,217
253,253,/PrYBchg1PuypXjij46J6OCNvcs=,2023-03-27,properties/311983201,2023-11-17 15:54:39.310000 UTC,203,0,0,0,158,0.0,196,271,0,224
254,254,pPG2F3PhvHbgQ2KdxfoNgqqBa3M=,2023-04-02,properties/311983201,2023-11-17 15:54:39.311000 UTC,149,0,0,0,155,0.0,177,170,0,237
255,255,6UilCqZJqRH8zaHtRcfUO3zSdQA=,2023-04-30,properties/311983201,2023-11-17 15:54:34.834000 UTC,204,0,0,0,93,0.0,135,222,0,141
256,256,vuQcC7//iI0RTJi6AQTyAyJ/jSg=,2023-05-02,properties/311983201,2023-11-17 15:54:34.833000 UTC,163,0,0,0,137,0.0,165,188,0,224
257,257,MenHQeSEanICCEbKaqAeZ0fPItw=,2023-05-05,properties/311983201,2023-11-17 15:54:34.832000 UTC,259,0,0,0,127,0.0,181,224,0,156
258,258,9LEaOVvHhAyIe8I0h6dZxlAZU1s=,2023-05-07,properties/311983201,2023-11-17 15:54:34.833000 UTC,283,0,0,0,143,0.0,166,172,0,177
259,259,pwgVPY9OZQU4/+GQ4enb8bNEoI4=,2023-05-21,properties/311983201,2023-11-17 15:54:36.302000 UTC,108,0,0,0,108,0.0,138,185,0,146
260,260,iPinxLFtCqSKNkIUBy0EYQZkp2k=,2023-05-26,properties/311983201,2023-11-17 15:54:26.877000 UTC,225,0,0,0,139,0.0,172,223,0,161
261,261,OJqptntpk/fvYVLPTOfV4hcSNpI=,2023-06-08,properties/311983201,2023-11-17 15:54:26.875000 UTC,252,0,0,0,121,0.0,247,185,0,215
262,262,Td8LKOLwKhx2zGDuG6S4GBJ6fsA=,2023-06-09,properties/311983201,2023-11-17 15:54:26.875000 UTC,185,0,0,0,126,0.0,194,247,0,218
263,263,XJg7yUm3YPQy286PYYNc+4EnmRw=,2023-06-12,properties/311983201,2023-11-17 15:54:26.874000 UTC,201,0,0,0,148,0.0,257,313,0,229
264,264,OqtMnzcGaiGdg2PZ3U80UkpZA1g=,2023-06-24,properties/311983201,2023-11-17 15:54:21.097000 UTC,84,0,0,0,66,0.0,110,88,0,89
265,265,COF7LsDOFPSxSAJTXAFTdpJLj7k=,2023-06-30,properties/311983201,2023-11-17 15:54:21.102000 UTC,98,0,0,0,77,0.0,88,109,0,140
266,266,v/XKyusFBKeGWnx5AdFjNdeBo5k=,2023-07-17,properties/311983201,2023-11-17 15:54:21.087000 UTC,171,0,0,0,143,0.0,118,195,0,206
267,267,MenHQeSEanICCEbKaqAeZ0fPItw=,2023-05-05,properties/374182661,2023-11-17 15:54:34.649000 UTC,56,0,0,0,34,0.0,51,54,0,52
268,268,MXtZqeli0P9+eEQFtPPssZG0X4s=,2023-05-08,properties/374182661,2023-11-17 15:54:34.648000 UTC,73,0,0,0,37,0.0,67,108,0,77
269,269,pR7WpGTTSrAh4d3xRd3L6rYEmCE=,2023-05-09,properties/374182661,2023-11-17 15:54:34.649000 UTC,65,0,0,0,48,0.0,60,62,0,58
270,270,G4Gr3yTiBCA8uTOn9On13ucXtg4=,2023-05-11,properties/374182661,2023-11-17 15:54:34.648000 UTC,81,10,0,0,67,0.0,107,90,0,100
271,271,izcnY28VRGitN7ssxna9PtjK2eo=,2023-05-13,properties/374182661,2023-11-17 15:54:34.648000 UTC,95,0,0,0,34,0.0,103,119,0,67
272,272,GEA7jR0ecEaX92MaMZWA7US7a1A=,2023-05-17,properties/374182661,2023-11-17 15:54:34.649000 UTC,45,0,0,0,22,0.0,52,47,0,66
273,273,GSj48enVxIirILICn/ENNEZvUsE=,2023-05-22,properties/374182661,2023-11-17 15:54:30.852000 UTC,85,2,0,0,32,0.0,55,84,0,76
274,274,iHnKLTInD/fNxof72bhVUz98oAc=,2023-05-24,properties/374182661,2023-11-17 15:54:30.852000 UTC,78,5,0,0,32,0.0,57,78,0,56
275,275,ADJ558/e2Z0Zw09wTrPmUUgK1SU=,2023-05-25,properties/374182661,2023-11-17 15:54:30.853000 UTC,45,1,0,0,26,0.0,38,48,0,47
276,276,iPinxLFtCqSKNkIUBy0EYQZkp2k=,2023-05-26,properties/374182661,2023-11-17 15:54:30.848000 UTC,96,2,0,0,64,0.0,110,137,0,107
277,277,xhmwbMm3YI0PYcXlp8erdutIm7Q=,2023-06-01,properties/374182661,2023-11-17 15:54:30.850000 UTC,75,9,0,0,50,0.0,114,133,0,67
278,278,aUkl28/qJkAX1wR//rZH3y5XtfY=,2023-06-02,properties/374182661,2023-11-17 15:54:30.848000 UTC,97,0,0,0,47,0.0,101,133,0,100
279,279,xMvKXkmaosjiw6WWaj/ao4feYDU=,2023-06-03,properties/374182661,2023-11-17 15:54:30.850000 UTC,82,0,0,0,59,0.0,73,94,0,103
280,280,RLQLEIEnNFr0u8LIBGwabCZTmxY=,2023-06-05,properties/374182661,2023-11-17 15:54:30.847000 UTC,184,7,0,0,116,0.0,112,200,0,130
281,281,mOskXh5yDkOLmvh4qlCCfr8Syxo=,2023-06-07,properties/374182661,2023-11-17 15:54:30.851000 UTC,49,6,0,0,41,0.0,77,117,0,96
282,282,OJqptntpk/fvYVLPTOfV4hcSNpI=,2023-06-08,properties/374182661,2023-11-17 15:54:30.850000 UTC,80,0,0,0,40,0.0,80,124,0,105
283,283,Td8LKOLwKhx2zGDuG6S4GBJ6fsA=,2023-06-09,properties/374182661,2023-11-17 15:54:30.851000 UTC,80,6,0,0,60,0.0,71,113,0,103
284,284,WRBBRSYyi4sumIuetDtLnHAV4Cc=,2023-06-10,properties/374182661,2023-11-17 15:54:30.850000 UTC,132,0,0,0,38,0.0,90,158,0,86
285,285,pgkLMogy08phvcXRKv+x7FmYI5s=,2023-06-11,properties/374182661,2023-11-17 15:54:30.852000 UTC,62,1,0,0,30,0.0,76,77,0,72
286,286,AgHy2V3x5RLQt7ATk+uVDEw5+zQ=,2023-06-15,properties/374182661,2023-11-17 15:54:30.851000 UTC,105,2,0,0,34,0.0,66,116,0,81
287,287,xr2GcLbTj9GPGIHyyke6sUxIFjc=,2023-06-19,properties/374182661,2023-11-17 15:54:30.851000 UTC,55,0,0,0,49,0.0,87,149,0,67
288,288,BW3bcatokwWsA4UqrIXLQpETuOA=,2023-06-20,properties/374182661,2023-11-17 15:54:32.655000 UTC,39,0,0,0,40,0.0,54,79,0,57
289,289,+Y5V7yHotQ+JKhBwsVDReEBPaDQ=,2023-06-21,properties/374182661,2023-11-17 15:54:20.925000 UTC,73,5,0,0,40,0.0,80,74,0,79
290,290,yOjTvKU9dfA8UYpPndQs3ZfEP30=,2023-06-22,properties/374182661,2023-11-17 15:54:20.926000 UTC,92,1,0,0,34,0.0,83,100,0,91
291,291,5bu4JmSaetJ3GDPUGhaYaVA+LDg=,2023-06-23,properties/374182661,2023-11-17 15:54:20.927000 UTC,62,0,0,0,31,0.0,48,60,0,62
292,292,bm3/RpuL8FzWltbMNwhGT4xz8OU=,2023-06-27,properties/374182661,2023-11-17 15:54:20.937000 UTC,18,6,0,0,22,0.0,16,37,0,30
293,293,oGfG7AtDoJxf91p+/dIg1uEdq+I=,2023-06-29,properties/374182661,2023-11-17 15:54:20.929000 UTC,51,2,0,0,24,0.0,37,72,0,53
294,294,PpGz2YIy2SI0v6LC0dlnEQY6JNM=,2023-07-03,properties/374182661,2023-11-17 15:54:20.936000 UTC,45,3,0,0,29,0.0,29,66,0,50
295,295,yDsAKZxrcJSu5Y9iCi8A3PD7Blk=,2023-07-06,properties/374182661,2023-11-17 15:54:20.937000 UTC,26,4,0,0,23,0.0,18,40,0,23
296,296,eFKROqb4p3UwHvvoDBi+W0D3B58=,2023-07-12,properties/374182661,2023-11-17 15:54:20.936000 UTC,19,3,0,0,13,0.0,24,44,0,37
297,297,v/XKyusFBKeGWnx5AdFjNdeBo5k=,2023-07-17,properties/374182661,2023-11-17 15:54:20.935000 UTC,35,0,0,0,20,0.0,37,37,0,36
298,298,b6Tiibx//OHZqcKC5LB1IOL3LbA=,2023-07-19,properties/374182661,2023-11-17 15:54:20.927000 UTC,65,1,0,0,25,0.0,58,84,0,54
299,299,1l2sxehqNdMYk/5NbruPqjmDBzI=,2023-07-20,properties/374182661,2023-11-17 15:54:21.476000 UTC,35,0,0,0,13,0.0,26,35,0,39
300,300,sVdtLC+FUYsVPIEfLU6yA6uARrU=,2023-07-21,properties/374182661,2023-11-17 15:54:17.049000 UTC,51,1,0,0,25,0.0,39,69,0,41
301,301,3V5CEyUPbHLi1mwi7S/Weri47Rw=,2023-07-22,properties/374182661,2023-11-17 15:54:17.053000 UTC,31,0,0,0,5,0.0,22,30,0,32
